endpoint,endpoint-url,parameters,plugin,entry-date,start-date,end-date
23686a3a2c3a87f252ed6f4ddf7ecbbacffef7a8664eee7908bcf6f5d7b4ce98,https://use-land-property-data.service.gov.uk/datasets/inspire/download/Buckinghamshire_Council.zip,,,2023-12-01T16:16:28:04Z,,
6e33d6130d74685cb4a6c409223aaee65642bb20299f96ea730d4e84a1a8d6f5,https://use-land-property-data.service.gov.uk/datasets/inspire/download/Dacorum_Borough_Council.zip,,,2023-12-01T16:16:39:33Z,,
50aac9bc7f9c3d0ac28df234556784ee60b960617e8e03527a6df4cd192a25bd,https://use-land-property-data.service.gov.uk/datasets/inspire/download/Doncaster_Metropolitan_Borough_Council.zip,,,2023-12-01T16:16:45:29Z,,
2e75625d82d2aba799181a311b9174537ea17c1c416338a8c4ae932b6e1554a0,https://use-land-property-data.service.gov.uk/datasets/inspire/download/Gloucester_City_Council.zip,,,2023-12-04T10:10:20:02Z,,
0d31bd2c4b334e12c393525b247497fb3400f61a85fc7f19e6a3e48b9d9201b7,https://use-land-property-data.service.gov.uk/datasets/inspire/download/London_Borough_of_Camden.zip,,,2023-12-04T10:10:55:25Z,,
6ae3b391ef09f032e2f3920951adeec430959a6eb7529e642bd359a520b2671d,https://use-land-property-data.service.gov.uk/datasets/inspire/download/London_Borough_of_Lambeth.zip,,,2023-12-04T11:11:11:12Z,,
76c5c0502ce8e6b12ee49fb20ca2a25081a94e8619e6a2567eae5ba32a3317f4,https://use-land-property-data.service.gov.uk/datasets/inspire/download/London_Borough_of_Southwark.zip,,,2023-12-04T11:11:20:17Z,,
8b4872cf8fd347ce1caab0329ab2ed85444f9202c27b17ab0458fed5e4d1a1ae,https://use-land-property-data.service.gov.uk/datasets/inspire/download/Medway_Council.zip,,,2023-12-04T11:11:33:06Z,,
6bc6d961788f20136edd1ad61dc7514b7798020582274c3e6342f8b42760b085,https://use-land-property-data.service.gov.uk/datasets/inspire/download/Newcastle_City_Council.zip,,,2023-12-04T11:11:42:49Z,,
b0a95149887d76c822920d9232832381b6f9f43f1acc01a070846df5e4b50cdd,https://use-land-property-data.service.gov.uk/datasets/inspire/download/Birmingham_City_Council.zip,,,2023-12-04T11:11:55:23Z,,
833c4b82a2250ada3fc315a4a7a4594629b17e129c0104ddab985175d6d3ee43,https://use-land-property-data.service.gov.uk/datasets/inspire/download/Canterbury_City_Council.zip,,,2023-12-04T12:12:11:48Z,,
fde2c745fa3cb2f2d577f953326dcbc4a5925d4567c52c81293ed35fe0881295,https://use-land-property-data.service.gov.uk/datasets/inspire/download/Epsom_and_Ewell_Borough_Council.zip,,,2023-12-04T13:13:04:21Z,,
337259cc49cee99ec40ad1a0a33ced189a454a696184529c9e6c543d8736d718,https://use-land-property-data.service.gov.uk/datasets/inspire/download/London_Borough_of_Barnet.zip,,,2023-12-04T13:13:21:45Z,,
d0d8c9cd1cc31190ce93f8bb625898a21f799a4057543fc53a00bcbe93ead66b,https://use-land-property-data.service.gov.uk/datasets/inspire/download/Gateshead_Metropolitan_Borough_Council.zip,,,2023-12-04T13:13:51:32Z,,
9749aae9aaffafb66afd73246dd96194c5f7aa59aad59d0e6723dd848f676d5c,https://use-land-property-data.service.gov.uk/datasets/inspire/download/Great_Yarmouth_Borough_Council.zip,,,2023-12-04T14:14:06:39Z,,
aec9bfe527a7ef8219859474ad190b7baaf1265b57b3b8f88c68906a338526aa,https://use-land-property-data.service.gov.uk/datasets/inspire/download/Royal_Borough_of_Kensington_and_Chelsea.zip,,,2023-12-04T16:16:23:19Z,,
484fd8584ad5af272693cf9031e6641e69d6faa55ede065b882a22f0ccc6f665,https://use-land-property-data.service.gov.uk/datasets/inspire/download/St_Albans_City_and_District_Council.zip,,,2023-12-04T16:16:33:19Z,,
23ab0cf83f1b79caa68f917d8e6ed4606e44a60142cea9b878d74d86748867fd,https://use-land-property-data.service.gov.uk/datasets/inspire/download/Tewkesbury_Borough_Council.zip,,,2023-12-04T16:16:47:24Z,,
c911153406cf371a85bb6a02bd6330ca17f842e62c1979332f4b4fee7a3b4437,https://use-land-property-data.service.gov.uk/datasets/inspire/download/West_Berkshire_Council.zip,,,2023-12-04T16:16:56:35Z,,
e30777de57e3ef8eb0c01cfb10dcb6ef17ab70b0a9878d65e6643b3027c50e5b,https://use-land-property-data.service.gov.uk/datasets/inspire/download/Dorset_Council.zip,,,2023-12-04T17:17:06:01Z,,
82df219d2d41c247d48a152dc4d72c37566ef6767d03da3d2db455bb9a39445b,https://use-land-property-data.service.gov.uk/datasets/inspire/download/Dover_District_Council.zip,,,2023-12-04T17:17:15:55Z,,
fe460641db6917935fd5d65c72d9787ebd00a63bea0094c87f3860ba52f0bed2,https://use-land-property-data.service.gov.uk/datasets/inspire/download/Liverpool_City_Council.zip,,,2023-12-04T17:17:25:40Z,,
d8a52e13b9859359087d30650808938d7d7f2197e08e6834d670c1fc37029b2b,https://use-land-property-data.service.gov.uk/datasets/inspire/download/London_Borough_of_Redbridge.zip,,,2023-12-04T17:17:35:25Z,,
c355e62fb91851668c9839ef256db5788b258de925546d3faa5c7de10c85d11d,https://use-land-property-data.service.gov.uk/datasets/inspire/download/London_Borough_of_Waltham_Forest.zip,,,2023-12-04T17:17:43:58Z,,
c01fe9fd20a40a2909769a4bca2cf0cb1c4b14606518b0b5cd76363576e8d9eb,https://use-land-property-data.service.gov.uk/datasets/inspire/download/North_Lincolnshire_Council.zip,,,2023-12-04T17:17:52:45Z,,
0a5ac2a21cccaa483e17e4c6de9814e7c3fe71d8fda49c841deb33e96905bbbb,https://use-land-property-data.service.gov.uk/datasets/inspire/download/North_Somerset_Council.zip,,,2023-12-04T18:18:01:22Z,,
